0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:16:48 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2832
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:16:48 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:16:51 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1597
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:16:54 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2832
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:16:54 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:19:05 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1597
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:19:05 -0800] "GET /DynamicWebProject/assets/js/scripts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:25:10 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:25:10 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:25:10 -0800] "GET /DynamicWebProject/assets/images/13-BulldogFullColor.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:25:10 -0800] "GET /DynamicWebProject/assets/js/scripts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:25:12 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:25:15 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:25:25 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:25:27 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:25:28 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2811
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:25:28 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:25:30 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:25:31 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1575
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:25:59 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:26:19 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:26:46 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:26:49 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:26:50 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2811
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:26:50 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:26:51 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:26:57 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1389
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:28:32 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1389
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:28:32 -0800] "GET /DynamicWebProject/assets/js/scripts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:28:34 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2811
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:28:34 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:28:37 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:30:04 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1557
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:30:36 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1572
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:34:15 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1572
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:34:15 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:34:15 -0800] "GET /DynamicWebProject/assets/images/13-BulldogFullColor.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:34:15 -0800] "GET /DynamicWebProject/assets/js/scripts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:34:16 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2811
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:34:16 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:37:09 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2811
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:37:09 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:37:09 -0800] "GET /DynamicWebProject/assets/js/scripts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:37:59 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2811
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:37:59 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:38:00 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2811
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:38:00 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:38:50 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2811
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:38:50 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:40:07 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2811
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:40:07 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:40:16 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2811
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:40:16 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:40:16 -0800] "GET /DynamicWebProject/assets/js/scripts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:40:16 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2811
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:40:16 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:40:19 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1572
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:40:20 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2811
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:40:20 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:40:22 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2811
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:40:22 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:40:41 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2791
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:40:41 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:41:09 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2791
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:41:09 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:41:10 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2791
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:41:10 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:41:54 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2791
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:41:54 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:41:55 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2791
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:41:55 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:42:37 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2791
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:42:37 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:42:38 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2791
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:42:38 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:44:22 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2791
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:44:22 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:44:22 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 200 3006
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:44:22 -0800] "GET /DynamicWebProject/assets/js/scripts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:44:22 -0800] "GET /DynamicWebProject/assets/images/13-BulldogFullColor.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:46:56 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2827
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:46:56 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:46:56 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 200 3071
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:47:43 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2827
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:47:43 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:47:43 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 200 3140
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:48:09 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:48:09 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:48:09 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:50:31 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:50:31 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:50:31 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 200 3148
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:50:31 -0800] "GET /DynamicWebProject/assets/js/scripts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:50:33 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:50:33 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:50:33 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:51:39 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:51:39 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:51:39 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 200 3126
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:51:59 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1388
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:51:59 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:56:31 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1375
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:56:31 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:56:31 -0800] "GET /DynamicWebProject/assets/images/13-BulldogFullColor.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:56:31 -0800] "GET /DynamicWebProject/assets/js/scripts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:57:13 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1394
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:57:13 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:57:35 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1400
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:58:37 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1474
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:58:37 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:58:47 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1475
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:58:48 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1475
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:59:12 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1480
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:59:28 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1480
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:59:28 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:59:30 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1480
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:59:41 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1486
0:0:0:0:0:0:0:1 - - [28/Aug/2023:20:59:54 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1492
0:0:0:0:0:0:0:1 - - [28/Aug/2023:21:00:36 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1572
0:0:0:0:0:0:0:1 - - [28/Aug/2023:21:00:36 -0800] "GET /DynamicWebProject/assets/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2023:21:00:40 -0800] "GET /DynamicWebProject/index.jsp HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [28/Aug/2023:21:00:40 -0800] "GET /DynamicWebProject/script.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [28/Aug/2023:21:00:47 -0800] "GET /DynamicWebProject/about.jsp HTTP/1.1" 200 1572
0:0:0:0:0:0:0:1 - - [28/Aug/2023:21:00:51 -0800] "GET /DynamicWebProject/contact.jsp HTTP/1.1" 200 1492
